Date,WTI,MSCI,Gold,S&P500,USDX
29-Jun-16,49.88000107,74.91000366,1323.900024,2070.77002,95.76999664
30-Jun-16,48.33000183,77.12000275,1318.400024,2098.860107,96.13999939
1-Jul-16,48.99000168,76.93000031,1336.699951,2102.949951,95.65000153
5-Jul-16,46.59999847,76.77999878,1356.400024,2088.550049,96.16999817
6-Jul-16,47.43000031,77.62000275,1364.900024,2099.72998,96.05999756
7-Jul-16,45.13999939,78.44999695,1360.099976,2097.899902,96.33000183
8-Jul-16,45.40999985,79.44999695,1356.599976,2129.899902,96.30000305
11-Jul-16,44.75999832,79.37999725,1355,2137.159912,96.56999969
12-Jul-16,46.79999924,81.01999664,1334.099976,2152.139893,96.44000244
13-Jul-16,44.75,81.5,1342.400024,2152.429932,96.22000122
14-Jul-16,45.68000031,81.70999908,1331.300049,2163.75,96.08000183
15-Jul-16,45.95000076,81.48999786,1326.5,2161.73999,96.58000183
18-Jul-16,45.24000168,81.16999817,1328.400024,2166.889893,96.55999756
19-Jul-16,44.65000153,81.97000122,1331.5,2163.780029,97.05000305
20-Jul-16,44.93999863,82.55999756,1318.800049,2173.02002,97.19999695
21-Jul-16,44.75,82.47000122,1330.5,2165.169922,97
22-Jul-16,44.18999863,82.93000031,1323.099976,2175.030029,97.47000122
25-Jul-16,43.13000107,82.97000122,1319.300049,2168.47998,97.29000092
26-Jul-16,42.91999817,83.55999756,1320.699951,2169.179932,97.16000366
27-Jul-16,41.91999817,83.5,1326.599976,2166.580078,97.05000305
28-Jul-16,41.13999939,84.84999847,1332.300049,2170.060059,96.73999786
29-Jul-16,41.59999847,86.04000092,1349,2173.600098,95.52999878
1-Aug-16,40.06000137,86,1351.400024,2170.840088,95.70999908
2-Aug-16,39.50999832,84.76000214,1364.400024,2157.030029,95.05999756
3-Aug-16,40.83000183,84.98000336,1356.099976,2163.790039,95.55999756
4-Aug-16,41.93000031,85.37999725,1358.800049,2164.25,95.76000214
5-Aug-16,41.79999924,86.81999969,1336.400024,2182.870117,96.19000244
8-Aug-16,43.02000046,86.11000061,1333.400024,2180.889893,96.40000153
9-Aug-16,42.77000046,86.22000122,1339,2181.73999,96.18000031
10-Aug-16,41.70999908,86.08999634,1344.300049,2175.48999,95.65000153
11-Aug-16,43.49000168,86.12999725,1342.5,2185.790039,95.86000061
12-Aug-16,44.49000168,86.29000092,1335.800049,2184.050049,95.72000122
15-Aug-16,45.74000168,87.5,1340.300049,2190.149902,95.62999725
16-Aug-16,46.58000183,86.65000153,1350.5,2178.149902,94.79000092
17-Aug-16,46.79000092,87,1342.699951,2182.219971,94.72000122
18-Aug-16,48.22000122,87.16999817,1351.199951,2187.02002,94.16000366
19-Aug-16,48.52000046,87.31999969,1340.400024,2183.870117,94.51000214
22-Aug-16,47.04999924,87.37999725,1337.699951,2182.639893,94.51999664
23-Aug-16,48.09999847,87.65000153,1340.599976,2186.899902,94.54000092
24-Aug-16,46.77000046,88.11000061,1324.400024,2175.439941,94.79000092
25-Aug-16,47.33000183,88.66000366,1320.099976,2172.469971,94.76999664
26-Aug-16,47.63999939,88.91000366,1321.5,2169.040039,95.56999969
29-Aug-16,46.97999954,89.77999878,1322.900024,2180.379883,95.58000183
30-Aug-16,46.34999847,89.97000122,1311.699951,2176.120117,96.05000305
31-Aug-16,44.70000076,90.12000275,1306.900024,2170.949951,96.01999664
1-Sep-16,43.15999985,89.26999664,1312.199951,2170.860107,95.65000153
2-Sep-16,44.43999863,89.55000305,1322.099976,2179.97998,95.87999725
6-Sep-16,44.83000183,88.59999847,1349.400024,2186.47998,94.81999969
7-Sep-16,45.5,89.05999756,1344.300049,2186.159912,94.95999908
8-Sep-16,47.61999893,87.25,1336.800049,2181.300049,95.02999878
9-Sep-16,45.88000107,84.73000336,1330.099976,2127.810059,95.33999634
12-Sep-16,46.29000092,85.95999908,1321,2159.040039,95.09999847
13-Sep-16,44.90000153,84.87000275,1319,2127.02002,95.62999725
14-Sep-16,43.58000183,84.69999695,1321.5,2125.77002,95.33000183
15-Sep-16,43.90999985,85.86000061,1313.5,2147.26001,95.29000092
16-Sep-16,43.02999878,85.36000061,1305.800049,2139.159912,96.11000061
19-Sep-16,43.29999924,85.23999786,1313.5,2139.120117,95.83999634
20-Sep-16,43.43999863,85.66000366,1313.699951,2139.76001,96.01999664
21-Sep-16,45.34000015,86.73999786,1326.900024,2163.120117,95.66000366
22-Sep-16,46.31999969,86.76999664,1340.400024,2177.179932,95.44999695
23-Sep-16,44.47999954,86.40000153,1337.199951,2164.689941,95.48000336
26-Sep-16,45.93000031,85.48000336,1339.699951,2146.100098,95.30999756
27-Sep-16,44.66999817,85.30999756,1325.900024,2159.929932,95.44000244
28-Sep-16,47.04999924,84.90000153,1319.400024,2171.370117,95.43000031
29-Sep-16,47.83000183,83.51999664,1321.699951,2151.129883,95.54000092
30-Sep-16,48.24000168,83.94000244,1313.300049,2168.27002,95.45999908
3-Oct-16,48.81000137,83.51000214,1309,2161.199951,95.75
4-Oct-16,48.68999863,83.01999664,1266.300049,2150.48999,96.12000275
5-Oct-16,49.83000183,83.20999908,1265.199951,2159.72998,96.12999725
6-Oct-16,50.43999863,83.12000275,1249.800049,2160.77002,96.66000366
7-Oct-16,49.81000137,82.66000366,1248.900024,2153.73999,96.51999664
11-Oct-16,50.79000092,80.09999847,1253,2136.72998,97.69999695
12-Oct-16,50.18000031,81.91999817,1251.099976,2139.179932,97.97000122
13-Oct-16,50.43999863,81.95999908,1255,2132.550049,97.51999664
14-Oct-16,50.34999847,82.91000366,1253.099976,2132.97998,98.01999664
17-Oct-16,49.93999863,82.91999817,1254.400024,2126.5,97.88999939
18-Oct-16,50.29000092,83,1260.800049,2139.600098,97.90000153
19-Oct-16,51.59999847,82.93000031,1267.900024,2144.290039,97.87000275
20-Oct-16,50.43000031,82.43000031,1265.599976,2141.340088,98.31999969
21-Oct-16,50.84999847,82.90000153,1265.900024,2141.159912,98.69999695
24-Oct-16,50.52000046,83.22000122,1262,2151.330078,98.66999817
25-Oct-16,49.95999908,83.19000244,1271.900024,2143.159912,98.72000122
26-Oct-16,49.18000031,82.93000031,1264.800049,2139.429932,98.62999725
27-Oct-16,49.72000122,79.59999847,1267.900024,2133.040039,98.88999939
28-Oct-16,48.70000076,78.94999695,1275.5,2126.409912,98.34999847
31-Oct-16,46.86000061,80.19000244,1271.5,2126.149902,98.44999695
1-Nov-16,46.66999817,79.18000031,1286.400024,2111.719971,97.69999695
2-Nov-16,45.34000015,78.81999969,1306.800049,2097.939941,97.40000153
3-Nov-16,44.65999985,79.08000183,1302.099976,2088.659912,97.16000366
4-Nov-16,44.06999969,79.37000275,1303.300049,2085.179932,97.06999969
7-Nov-16,44.88999939,80.86000061,1278.300049,2131.52002,97.77999878
8-Nov-16,44.97999954,81.08000183,1273.400024,2139.560059,97.86000061
9-Nov-16,45.27000046,81.79000092,1272.599976,2163.26001,98.5
10-Nov-16,44.65999985,81.16999817,1265.5,2167.47998,98.79000092
14-Nov-16,43.31999969,77.55999756,1221.199951,2164.199951,100.1100006
15-Nov-16,45.81000137,77.51000214,1224,2180.389893,100.1900024
16-Nov-16,45.56999969,77.93000031,1223.400024,2176.939941,100.4100037
17-Nov-16,45.41999817,79.5,1216.5,2187.120117,100.8899994
18-Nov-16,45.68999863,79.69000244,1208.5,2181.899902,101.2099991
21-Nov-16,47.49000168,80.41000366,1209.599976,2198.179932,101.0500031
22-Nov-16,48.02999878,80.01000214,1211,2202.939941,101.0400009
23-Nov-16,47.95999908,80.19000244,1189.099976,2204.719971,101.6999969
25-Nov-16,46.06000137,80.77999878,1178.199951,2213.350098,101.4899979
28-Nov-16,47.08000183,80.27999878,1190.599976,2201.719971,101.3300018
29-Nov-16,45.22999954,80.62999725,1187.900024,2204.659912,100.9300003
30-Nov-16,49.43999863,78.80000305,1170.800049,2198.810059,101.5
1-Dec-16,51.06000137,77.13999939,1166.900024,2191.080078,101.0400009
2-Dec-16,51.68000031,79.33000183,1175.099976,2191.949951,100.7699966
5-Dec-16,51.79000092,80.75,1174,2204.709961,100.1399994
6-Dec-16,50.93000031,79.48999786,1167.599976,2212.22998,100.4899979
7-Dec-16,49.77000046,80.76000214,1175,2241.350098,100.2300034
8-Dec-16,50.84000015,80.69999695,1169.800049,2246.189941,101.0699997
9-Dec-16,51.5,81.45999908,1159.400024,2259.530029,101.5699997
12-Dec-16,52.83000183,80.48000336,1163.5,2256.959961,100.9599991
13-Dec-16,52.97999954,81.04000092,1156.699951,2271.719971,101.0299988
14-Dec-16,51.04000092,79.84999847,1161.300049,2253.280029,102
15-Dec-16,50.90000153,80.54000092,1127.800049,2262.030029,103.1299973
16-Dec-16,51.90000153,79.90000153,1135.300049,2258.070068,102.9499969
19-Dec-16,52.11999893,80.25,1140.5,2262.530029,103.1399994
20-Dec-16,52.22999954,80.73999786,1131.5,2270.76001,103.2900009
21-Dec-16,52.49000168,79.66000366,1131.099976,2265.179932,103.0199966
22-Dec-16,52.95000076,78.48999786,1128.800049,2260.959961,103.0899963
23-Dec-16,53.02000046,78.58999634,1131.900024,2263.790039,103.0100021
27-Dec-16,53.90000153,78.84999847,1137.300049,2268.879883,103.0199966
28-Dec-16,54.06000137,78.36000061,1139.400024,2249.919922,103.2600021
29-Dec-16,53.77000046,78.56999969,1156.400024,2249.26001,102.6800003
30-Dec-16,53.72000122,78.77999878,1150,2238.830078,102.3899994
3-Jan-17,52.33000183,78.70999908,1160.400024,2257.830078,103.2099991
4-Jan-17,53.25999832,80.70999908,1163.800049,2270.75,102.6999969
5-Jan-17,53.75999832,81.63999939,1179.699951,2269,101.5199966
6-Jan-17,53.99000168,83.40000153,1171.900024,2276.97998,102.2200012
9-Jan-17,51.95999908,82.68000031,1183.5,2268.899902,101.9300003
10-Jan-17,50.81999969,81.51999664,1184.199951,2268.899902,102.0100021
11-Jan-17,52.25,81.51999664,1195.599976,2275.320068,101.7799988
12-Jan-17,53.00999832,81.25,1198.900024,2270.439941,101.3499985
13-Jan-17,52.36999893,82.40000153,1195.300049,2274.639893,101.1800003
17-Jan-17,52.47999954,81.09999847,1212,2267.889893,100.3300018
18-Jan-17,51.08000183,82.29000092,1211.300049,2271.889893,100.9300003
19-Jan-17,51.36999893,81.16000366,1200.900024,2263.689941,101.1500015
20-Jan-17,52.41999817,81.75,1204.300049,2271.310059,100.7399979
23-Jan-17,52.75,82.12999725,1215,2265.199951,100.1600037
24-Jan-17,53.18000031,82.20999908,1210.300049,2280.070068,100.3499985
25-Jan-17,52.75,82.72000122,1197.300049,2298.370117,100.0299988
26-Jan-17,53.77999878,83.51000214,1189.5,2296.679932,100.3799973
27-Jan-17,53.16999817,82.76000214,1188.099976,2294.689941,100.5299988
30-Jan-17,52.63000107,83.61000061,1193.199951,2280.899902,100.4300003
31-Jan-17,52.81000137,82.75,1208.599976,2278.870117,99.51000214
1-Feb-17,53.88000107,83.75,1205.599976,2279.550049,99.63999939
2-Feb-17,53.54000092,88.91000366,1216.699951,2280.850098,99.84999847
3-Feb-17,53.83000183,91.65000153,1218.5,2297.419922,99.87000275
6-Feb-17,53.00999832,93.06999969,1230,2292.560059,99.91000366
7-Feb-17,52.16999817,92.65000153,1234.199951,2293.080078,100.2600021
8-Feb-17,52.34000015,92.61000061,1237.599976,2294.669922,100.2799988
9-Feb-17,53,90.33000183,1235.099976,2307.870117,100.6500015
10-Feb-17,53.86000061,91.22000122,1234.400024,2316.100098,100.8000031
13-Feb-17,52.93000031,92.79000092,1224.400024,2328.25,100.9599991
14-Feb-17,53.20000076,93.94999695,1223.900024,2337.580078,101.25
15-Feb-17,53.11000061,94.58000183,1231.699951,2349.25,101.1800003
16-Feb-17,53.36000061,94.19999695,1240,2347.219971,100.4400024
17-Feb-17,53.40000153,94.26999664,1237.599976,2351.159912,100.9499969
21-Feb-17,54.06000137,94.51999664,1237.5,2365.379883,101.3700027
22-Feb-17,53.59000015,94.94999695,1232,2362.820068,101.3300018
23-Feb-17,54.45000076,94.98999786,1250.199951,2363.810059,101.0500031
24-Feb-17,53.99000168,95.54000092,1256.900024,2367.340088,101.0899963
27-Feb-17,54.04999924,95.52999878,1257.400024,2369.75,101.1299973
28-Feb-17,54.00999832,94.58999634,1252.599976,2363.639893,101.1200027
1-Mar-17,53.83000183,95.87999725,1248.900024,2395.959961,101.7799988
2-Mar-17,52.61000061,94.94999695,1231.900024,2381.919922,102.1999969
3-Mar-17,53.33000183,95.44000244,1225.5,2383.120117,101.5400009
6-Mar-17,53.20000076,94.75,1224.5,2375.310059,101.6399994
7-Mar-17,53.13999939,95.44999695,1215.099976,2368.389893,101.8099976
8-Mar-17,50.27999878,94.45999908,1208.5,2362.97998,102.0699997
9-Mar-17,49.27999878,94.44000244,1202.400024,2364.870117,101.8499985
10-Mar-17,48.49000168,94.87000275,1200.699951,2372.600098,101.25
13-Mar-17,48.40000153,95.30000305,1202.400024,2373.469971,101.3799973
14-Mar-17,47.72000122,96.33000183,1201.900024,2365.449951,101.6999969
15-Mar-17,48.86000061,99.30999756,1200.099976,2385.26001,100.7399979
16-Mar-17,48.75,97.66999817,1226.5,2381.379883,100.2699966
17-Mar-17,48.77999878,97.33000183,1229.800049,2378.25,100.3000031
20-Mar-17,48.22000122,97.41999817,1233.599976,2373.469971,100.4100037
21-Mar-17,47.34000015,95.55000305,1246.099976,2344.02002,99.80999756
22-Mar-17,48.04000092,96.11000061,1249.300049,2348.449951,99.68000031
23-Mar-17,47.70000076,97.12000275,1246.900024,2345.959961,99.76000214
24-Mar-17,47.97000122,97.44000244,1248.199951,2343.97998,99.62999725
27-Mar-17,47.72999954,96.62000275,1255.400024,2341.590088,99.16999817
28-Mar-17,48.36999893,96.61000061,1255.300049,2358.570068,99.70999908
29-Mar-17,49.50999832,96.40000153,1253.400024,2361.129883,100
30-Mar-17,50.34999847,96.70999908,1245,2368.060059,100.4100037
31-Mar-17,50.59999847,97.19000244,1247.300049,2362.719971,100.3499985
3-Apr-17,50.24000168,96.76000214,1250.800049,2358.840088,100.5400009
4-Apr-17,51.02999878,96.58999634,1255,2360.159912,100.5400009
5-Apr-17,51.15000153,97.84999847,1245.400024,2352.949951,100.5599976
6-Apr-17,51.70000076,97.79000092,1250.300049,2357.48999,100.6699982
7-Apr-17,52.24000168,97.93000031,1254.300049,2355.540039,101.1800003
10-Apr-17,53.08000183,97.25,1251.099976,2357.159912,101.0199966
11-Apr-17,53.40000153,97.5,1271.199951,2353.780029,100.7099991
12-Apr-17,53.11000061,97.30999756,1275.300049,2344.929932,100.7799988
13-Apr-17,53.18000031,96.26000214,1285.900024,2328.949951,100.5599976
17-Apr-17,52.65000153,97.98999786,1289.400024,2349.01001,100.3000031
18-Apr-17,52.40999985,97.69999695,1291.699951,2342.189941,99.5
19-Apr-17,50.43999863,98.15000153,1281.400024,2338.169922,99.73999786
20-Apr-17,50.27000046,98.73000336,1281.900024,2355.840088,99.77999878
21-Apr-17,49.61999893,98.02999878,1287.400024,2348.689941,99.98000336
24-Apr-17,49.22999954,98.66000366,1275.800049,2374.149902,99.08999634
25-Apr-17,49.56000137,99.44999695,1265.599976,2388.610107,98.81999969
26-Apr-17,49.61999893,99.62000275,1262.099976,2387.449951,98.95999908
27-Apr-17,48.97000122,100.4000015,1263.699951,2388.77002,99.08000183
28-Apr-17,49.33000183,100.3199997,1266.099976,2384.199951,99.05000305
1-May-17,48.84000015,100.6299973,1253.300049,2388.330078,99.13999939
2-May-17,47.65999985,101.9400024,1255.099976,2391.169922,98.98000336
3-May-17,47.81999969,101.4100037,1246.400024,2388.129883,99.20999908
4-May-17,45.52000046,97.58999634,1226.5,2389.52002,98.76000214
5-May-17,46.22000122,99.54000092,1224.800049,2399.290039,98.65000153
8-May-17,46.43000031,98.20999908,1225.300049,2399.379883,99.15000153
9-May-17,45.88000107,97.65000153,1214.300049,2396.919922,99.58999634
10-May-17,47.33000183,98.26999664,1217.300049,2399.629883,99.66999817
11-May-17,47.83000183,98.27999878,1222.699951,2394.439941,99.62000275
12-May-17,47.84000015,97.76999664,1226.199951,2390.899902,99.25
15-May-17,48.84999847,98.80000305,1228.599976,2402.320068,98.91000366
16-May-17,48.65999985,98.15000153,1235,2400.669922,98.11000061
17-May-17,49.06999969,97.01999664,1257.5,2357.030029,97.41999817
18-May-17,49.34999847,97.26000214,1251.699951,2365.719971,97.87999725
19-May-17,50.33000183,98.87999725,1252.699951,2381.72998,97.15000153
22-May-17,50.72999954,99.36000061,1260.699951,2394.02002,96.98000336
23-May-17,51.47000122,98.91000366,1254.800049,2398.419922,97.34999847
24-May-17,51.36000061,100.0100021,1252.400024,2404.389893,97.23999786
25-May-17,48.90000153,100.9300003,1255.800049,2415.070068,97.25
26-May-17,49.79999924,100.5100021,1267.599976,2415.820068,97.40000153
30-May-17,49.65999985,100.0699997,1262.099976,2412.909912,97.27999878
31-May-17,48.31999969,101.7300034,1272,2411.800049,96.91999817
1-Jun-17,48.36000061,104.0199966,1267,2430.060059,97.19999695
2-Jun-17,47.65999985,104.4599991,1276.800049,2439.070068,96.72000122
5-Jun-17,47.40000153,104.5899963,1279.300049,2436.100098,96.80000305
6-Jun-17,48.18999863,104.1699982,1294.400024,2429.330078,96.63999939
7-Jun-17,45.72000122,103.9300003,1290.099976,2433.139893,96.75
8-Jun-17,45.63999939,103.5999985,1276.300049,2433.790039,96.91999817
9-Jun-17,45.83000183,104.0199966,1268.5,2431.77002,97.26999664
12-Jun-17,46.08000183,103.8199997,1266.099976,2429.389893,97.13999939
13-Jun-17,46.45999908,105.9000015,1265.800049,2440.350098,96.98000336
14-Jun-17,44.72999954,105.3899994,1272.800049,2437.919922,96.94000244
15-Jun-17,44.45999908,105.6900024,1252.199951,2432.459961,97.43000031
16-Jun-17,44.74000168,105.6200027,1254,2433.149902,97.16000366
19-Jun-17,44.20000076,106.1699982,1244.199951,2453.459961,97.52999878
20-Jun-17,43.22999954,103.5800018,1241,2437.030029,97.75
21-Jun-17,42.52999878,101.8300018,1243.400024,2435.610107,97.55999756
22-Jun-17,42.74000168,103.3300018,1247.599976,2434.5,97.54000092
23-Jun-17,43.00999832,104.7200012,1256.199951,2438.300049,97.30000305
26-Jun-17,43.38000107,104.2200012,1246.300049,2439.070068,97.43000031
27-Jun-17,44.24000168,102.6900024,1246.400024,2419.379883,96.47000122
28-Jun-17,44.74000168,105,1248,2440.689941,96.05000305
29-Jun-17,44.93000031,104.0699997,1244.199951,2419.699951,95.62999725
30-Jun-17,46.04000092,102.9899979,1240.699951,2423.409912,95.66000366
3-Jul-17,47.06999969,102.7900009,1217.900024,2429.01001,96.19999695
5-Jul-17,45.13000107,103.0800018,1220.400024,2432.540039,96.29000092
6-Jul-17,45.52000046,102.2799988,1222.199951,2409.75,95.81999969
7-Jul-17,44.22999954,102.5400009,1208.599976,2425.179932,96.01000214
10-Jul-17,44.40000153,102.9899979,1212.099976,2427.429932,96.05000305
11-Jul-17,45.04000092,105.25,1213.599976,2425.530029,95.73999786
12-Jul-17,45.49000168,105.4000015,1218.099976,2443.25,95.79000092
13-Jul-17,46.08000183,106.0999985,1216.300049,2447.830078,95.73000336
14-Jul-17,46.54000092,107.4499969,1226.599976,2459.27002,95.11000061
17-Jul-17,46.02000046,106.9800034,1232.800049,2459.139893,95.12999725
18-Jul-17,46.40000153,106.9800034,1241.099976,2460.610107,94.66000366
19-Jul-17,47.11999893,107.5899963,1241.199951,2473.830078,94.80000305
20-Jul-17,46.79000092,107.4000015,1244.800049,2473.449951,94.26999664
21-Jul-17,45.77000046,108.1500015,1254.300049,2472.540039,93.94000244
24-Jul-17,46.34000015,108.9800034,1253.900024,2469.909912,93.98000336
25-Jul-17,47.88999939,110.2600021,1251.699951,2477.129883,94.05000305
26-Jul-17,48.75,110.3499985,1249,2477.830078,93.66999817
27-Jul-17,49.04000092,109.8099976,1259.599976,2475.419922,93.86000061
28-Jul-17,49.70999908,110.3700027,1268.400024,2472.100098,93.26000214
31-Jul-17,50.16999817,108.9499969,1266.599976,2470.300049,92.86000061
1-Aug-17,49.15999985,110.4899979,1272.599976,2476.350098,93.02999878
2-Aug-17,49.59000015,108.6500015,1271.800049,2477.570068,92.83000183
3-Aug-17,49.02999878,111.7099991,1267.800049,2472.159912,92.80999756
4-Aug-17,49.58000183,111.1699982,1258.300049,2476.830078,93.54000092
7-Aug-17,49.38999939,111.1999969,1258.199951,2480.909912,93.43000031
8-Aug-17,49.16999817,110.3899994,1256.400024,2474.919922,93.63999939
9-Aug-17,49.56000137,109.6800003,1273,2474.02002,93.51999664
10-Aug-17,48.59000015,107.2600021,1283.699951,2438.209961,93.40000153
11-Aug-17,48.81999969,107.1299973,1287.699951,2441.320068,93.06999969
14-Aug-17,47.59000015,110.2799988,1284.199951,2465.840088,93.45999908
15-Aug-17,47.54999924,109.2699966,1273.699951,2464.610107,93.84999847
16-Aug-17,46.77999878,112.1900024,1276.900024,2468.110107,93.48999786
17-Aug-17,47.09000015,110.3399963,1286.400024,2430.01001,93.62000275
18-Aug-17,48.50999832,111.1200027,1285.699951,2425.550049,93.43000031
21-Aug-17,47.36999893,110.3199997,1290.800049,2428.370117,93.09999847
22-Aug-17,47.63999939,112.9700012,1285.099976,2452.51001,93.55000305
23-Aug-17,48.40999985,112.2200012,1288.900024,2444.040039,93.15000153
24-Aug-17,47.43000031,112.0199966,1286.5,2438.969971,93.27999878
25-Aug-17,47.86999893,114.2600021,1292.5,2443.050049,92.73999786
28-Aug-17,46.56999969,113.9899979,1309.699951,2444.23999,92.20999908
29-Aug-17,46.43999863,113.0800018,1313.099976,2446.300049,92.34999847
30-Aug-17,45.95999908,112.9899979,1308.099976,2457.590088,92.87999725
31-Aug-17,47.22999954,114.6100006,1316.199951,2471.649902,92.66999817
1-Sep-17,47.29000092,115.4499969,1324.5,2476.550049,92.80999756
5-Sep-17,48.65999985,113.1299973,1339.199951,2457.850098,92.30999756
6-Sep-17,49.15999985,112.0899963,1333.900024,2465.540039,92.29000092
7-Sep-17,49.09000015,114.0199966,1345.099976,2465.100098,91.52999878
8-Sep-17,47.47999954,114.8899994,1346,2461.429932,91.33000183
11-Sep-17,48.06999969,115.7699966,1331,2488.110107,91.86000061
12-Sep-17,48.22999954,117.7399979,1328,2496.47998,91.91000366
13-Sep-17,49.29999924,114.2900009,1323.400024,2498.370117,92.51999664
14-Sep-17,49.88999939,113.4599991,1324.699951,2495.620117,92.12000275
15-Sep-17,49.88999939,113.3000031,1320.400024,2500.22998,91.87000275
18-Sep-17,49.90999985,113.1500015,1306.300049,2503.870117,92.05000305
19-Sep-17,49.47999954,113.8099976,1306.199951,2506.649902,91.79000092
20-Sep-17,50.40999985,114.2900009,1312,2508.23999,92.51000214
21-Sep-17,50.54999924,115.3000031,1290.599976,2500.600098,92.26000214
22-Sep-17,50.65999985,117.4199982,1293.300049,2502.219971,92.16999817
25-Sep-17,52.22000122,116.0100021,1306.800049,2496.659912,92.65000153
26-Sep-17,51.88000107,115.1900024,1297,2496.840088,92.97000122
27-Sep-17,52.13999939,115.7600021,1283.400024,2507.040039,93.36000061
28-Sep-17,51.56000137,116.9700012,1285.5,2510.060059,93.08999634
29-Sep-17,51.66999817,116.9000015,1281.5,2519.360107,93.08000183
2-Oct-17,50.58000183,116.9800034,1272.699951,2529.120117,93.55999756
3-Oct-17,50.41999817,118.5100021,1271.5,2534.580078,93.56999969
4-Oct-17,49.97999954,120.1399994,1273.699951,2537.73999,93.45999908
5-Oct-17,50.79000092,121.0999985,1269.900024,2552.070068,93.95999908
6-Oct-17,49.29000092,121.2799988,1271.599976,2549.330078,93.80000305
9-Oct-17,49.58000183,121.5400009,1281.800049,2544.72998,93.73999786
10-Oct-17,50.91999817,121.9199982,1290.599976,2550.639893,93.29000092
11-Oct-17,51.29999924,121.8799973,1285.800049,2555.23999,92.95999908
12-Oct-17,50.59999847,122.7300034,1293.300049,2550.929932,93.12000275
13-Oct-17,51.45000076,122.0899963,1301.5,2553.169922,93.08999634
16-Oct-17,51.86999893,123.4800034,1299.900024,2557.639893,93.27999878
17-Oct-17,51.88000107,122.4499969,1283,2559.360107,93.48999786
18-Oct-17,52.04000092,122.5899963,1279.900024,2561.26001,93.36000061
19-Oct-17,51.29000092,122,1286.900024,2562.100098,93.26999664
20-Oct-17,51.47000122,122,1277.400024,2575.209961,93.69999695
23-Oct-17,51.90000153,121.6999969,1277.699951,2564.97998,93.94000244
24-Oct-17,52.47000122,120.4499969,1275,2569.129883,93.95999908
25-Oct-17,52.18000031,118.5400009,1275.400024,2557.149902,93.70999908
26-Oct-17,52.63999939,120.25,1266.300049,2560.399902,94.61000061
27-Oct-17,53.90000153,120,1268.5,2581.070068,94.91999817
30-Oct-17,54.15000153,117.6500015,1274.099976,2572.830078,94.48999786
31-Oct-17,54.38000107,117.3600006,1267,2575.26001,94.55000305
1-Nov-17,54.29999924,117.5899963,1274.099976,2579.360107,94.81999969
2-Nov-17,54.54000092,125.4199982,1274.900024,2579.850098,94.69000244
3-Nov-17,55.63999939,126.0400009,1266.5,2587.840088,94.94000244
6-Nov-17,57.34999847,127.6999969,1279.400024,2591.129883,94.72000122
7-Nov-17,57.20000076,125.9800034,1273.699951,2590.639893,94.91000366
8-Nov-17,56.81000137,127.0999985,1281.599976,2594.379883,94.87000275
9-Nov-17,57.16999817,127.8799973,1285.599976,2584.620117,94.44000244
10-Nov-17,56.74000168,125.0199966,1272.400024,2582.300049,94.38999939
13-Nov-17,56.75999832,125.4599991,1277.300049,2584.840088,94.48999786
14-Nov-17,55.70000076,125.1200027,1281.5,2578.870117,93.83000183
15-Nov-17,55.33000183,124.2300034,1276.5,2564.620117,93.80999756
16-Nov-17,55.13999939,125.3799973,1277.400024,2585.639893,93.93000031
17-Nov-17,56.54999924,126.5800018,1295.800049,2578.850098,93.66000366
20-Nov-17,56.09000015,127.1900024,1274.599976,2582.139893,94.08000183
21-Nov-17,56.83000183,127.5,1281.099976,2599.030029,93.94999695
22-Nov-17,58.02000046,127.5,1291.599976,2597.080078,93.22000122
24-Nov-17,58.95000076,128.8999939,1286.699951,2602.419922,92.76000214
27-Nov-17,58.11000061,128.75,1293.800049,2601.419922,92.90000153
28-Nov-17,57.99000168,129.3500061,1294.699951,2627.040039,93.26000214
29-Nov-17,57.29999924,127.7300034,1282.099976,2626.070068,93.26000214
30-Nov-17,57.40000153,128.6999969,1273.199951,2647.580078,93.01000214
1-Dec-17,58.36000061,128.9499969,1278.800049,2642.219971,92.90000153
4-Dec-17,57.47000122,127.5699997,1274.300049,2639.439941,93.19000244
5-Dec-17,57.61999893,128.3600006,1261.599976,2629.570068,93.37999725
6-Dec-17,55.95999908,128,1262.800049,2629.27002,93.61000061
7-Dec-17,56.68999863,128.2100067,1249.800049,2636.97998,93.80000305
8-Dec-17,57.36000061,127.7099991,1245.199951,2651.5,93.90000153
11-Dec-17,57.99000168,128.3399963,1243.699951,2659.98999,93.87000275
12-Dec-17,57.13999939,128,1238.5,2664.110107,94.09999847
13-Dec-17,56.59999847,127.2900009,1245.400024,2662.850098,93.43000031
14-Dec-17,57.04000092,127.5500031,1253.800049,2652.01001,93.48999786
15-Dec-17,57.29999924,127.9300003,1254.300049,2675.810059,93.93000031
18-Dec-17,57.15999985,127.2799988,1262.199951,2690.159912,93.69999695
19-Dec-17,57.45999908,126.9700012,1260.699951,2681.469971,93.47000122
20-Dec-17,58.09000015,128.1600037,1266.099976,2679.25,93.34999847
21-Dec-17,58.36000061,128.6199951,1267.300049,2684.570068,93.27999878
22-Dec-17,58.47000122,128.3300018,1275.400024,2683.340088,93.34999847
26-Dec-17,59.97000122,125.5999985,1284.099976,2680.5,93.26000214
27-Dec-17,59.63999939,125.4700012,1287,2682.620117,93.02999878
