Date,Open,High,Low,Close,Volume
01-January-2018,8.629529953,8.700570107,7.959219933,8.414609909,66422800
02-January-2018,8.457699776,9.122590065,8.217180252,8.837770462,104789000
03-January-2018,8.770139694,9.580780029,8.529179573,9.535880089,108852000
04-January-2018,9.445839882,9.538490295,8.854129791,9.213990211,158819008
05-January-2018,9.145680428,16.71769905,9.094679832,14.91720009,341504992
06-January-2018,14.8689003,23.50819969,14.82120037,22.75979996,637020992
07-January-2018,22.76910019,22.76910019,18.24250031,18.65679932,258050000
08-January-2018,18.64649963,19.2166996,15.34710026,18.2609005,296617984
09-January-2018,18.17399979,20.32029915,16.80139923,17.41180038,194750000
10-January-2018,17.70789909,17.70789909,15.17080021,17.39080048,146582000
11-January-2018,17.5666008,23.15250015,15.28629971,21.04269981,389228000
12-January-2018,21.47579956,24.91209984,19.93040085,22.31629944,387537984
13-January-2018,22.34530067,23.66690063,21.37339973,22.17440033,181676000
14-January-2018,22.25349998,22.25349998,19.13800049,20.77729988,129239000
15-January-2018,20.80039978,23.60479927,19.33090019,19.56469917,244154000
16-January-2018,19.63400078,19.63400078,10.43500042,13.89190006,399951008
17-January-2018,13.62300014,15.53779984,9.655340195,14.20320034,299411008
18-January-2018,14.25059986,15.95960045,13.51270008,14.28040028,204899008
19-January-2018,14.31060028,15.63510036,13.98900032,14.9406004,139882000
20-January-2018,15.03419971,16.65239906,15.03419971,16.19029999,156744992
21-January-2018,16.24889946,16.24889946,13.35910034,14.06830025,141562000
22-January-2018,14.19869995,14.45030022,11.91460037,13.0145998,138026000
23-January-2018,13.00150013,13.96269989,11.78499985,13.09350014,91706200
24-January-2018,13.1906004,14.1906004,12.78919983,13.62870026,105736000
25-January-2018,13.76049995,14.13739967,13.06499958,13.22840023,105648000
26-January-2018,13.21090031,13.59049988,12.29469967,13.21819973,113429000
27-January-2018,13.23320007,13.44139957,12.89420033,13.25300026,84009400
28-January-2018,13.30169964,13.8125,13.2038002,13.54020023,93871104
29-January-2018,13.54539967,13.67269993,12.67700005,12.76449966,71294304
30-January-2018,12.77359962,12.77359962,11.0571003,11.2507,59389600
31-January-2018,11.26830006,11.41320038,10.56840038,11.14500046,50435000
01-February-2018,11.1782999,11.39439964,8.707420349,9.515839577,82984200
02-February-2018,9.407959938,10.45849991,7.218130112,9.652290344,91468200
03-February-2018,9.696660042,10.2723999,8.611680031,9.749679565,56556200
04-February-2018,9.745639801,9.745639801,8.102749825,8.458640099,49990000
05-February-2018,8.427530289,8.551719666,6.129610062,6.705029964,55276900
06-February-2018,6.806270123,8.555540085,5.590069771,8.288849831,97189904
07-February-2018,8.315279961,9.224969864,7.351029873,8.095009804,77970304
08-February-2018,8.093720436,8.721220016,8.093720436,8.595499992,82496000
09-February-2018,8.606659889,9.889269829,8.343150139,9.730460167,9284
10-February-2018,9.732729912,10.36320019,8.848520279,9.255970001,80123200
11-February-2018,9.20086956,9.345479965,8.144450188,8.704910278,68554600
12-February-2018,8.711449623,9.40375042,8.711449623,9.322469711,50792600
13-February-2018,9.317669868,9.347940445,8.773369789,8.986780167,41593400
14-February-2018,9.015910149,10.6498003,8.990240097,10.40060043,68781600
15-February-2018,10.39070034,11.28390026,10.1012001,10.93109989,108962000
16-February-2018,10.91489983,11.20160007,10.42949963,11.20160007,71131800
17-February-2018,11.07649994,11.87069988,10.9527998,11.68929958,76093504
18-February-2018,11.69260025,11.70030022,10.68010044,10.70240021,62044700
19-February-2018,10.66679955,11.19489956,10.65149975,11.07569981,54898800
20-February-2018,11.09130001,11.19270039,9.793399811,9.904509544,66512400
21-February-2018,9.877670288,10.19419956,9.147250175,9.380789757,55087600
22-February-2018,9.404740334,9.808750153,8.71296978,8.904029846,47216100
23-February-2018,8.873399734,9.733030319,8.660570145,9.692110062,53626800
24-February-2018,9.687520027,9.835370064,8.777970314,9.141909599,48709200
25-February-2018,9.153240204,9.494409561,8.942580223,9.346599579,43814500
26-February-2018,9.369259834,10.06499958,9.130149841,9.902319908,53540300
27-February-2018,9.965530396,11.09619999,9.818590164,10.65989971,97184400
28-February-2018,10.69489956,11.18280029,10.39260006,10.4382,69036400
01-March-2018,10.44820023,10.67140007,10.32960033,10.50969982,72474200
02-March-2018,10.45689964,10.54039955,10.1420002,10.22480011,46449100
03-March-2018,10.28569984,10.44550037,10.12510014,10.21790028,40001900
04-March-2018,10.20720005,10.38980007,9.90116024,10.34809971,37886900
05-March-2018,10.40380001,10.43550014,10.10099983,10.11050034,38605100
06-March-2018,10.15480042,10.15480042,9.151280403,9.384380341,38182600
07-March-2018,9.395290375,10.12679958,8.236909866,9.034879684,79740800
08-March-2018,9.035679817,9.137490273,8.118390083,8.310440063,48535100
09-March-2018,8.261369705,8.332420349,7.174230099,8.313070297,46893300
10-March-2018,8.267120361,8.354510307,7.633540154,7.671659946,41645000
11-March-2018,7.648749828,8.419449806,7.380760193,8.272379875,45451700
12-March-2018,8.299110413,8.54761982,7.743690014,8.039270401,51188100
13-March-2018,7.998960018,11.00160027,7.902440071,10.11520004,216111008
14-March-2018,10.13000011,10.6718998,8.550769806,8.959210396,124112000
15-March-2018,8.944560051,9.401320457,8.419529915,9.099080086,104531000
16-March-2018,9.132510185,9.392580032,8.639610291,9.111319542,97626000
17-March-2018,9.198960304,9.502440453,8.664979935,8.987739563,94679904
18-March-2018,8.957420349,8.962949753,7.858479977,8.951849937,94840304
19-March-2018,9.090000153,9.261369705,8.496060371,8.992739677,97938896
20-March-2018,8.987179756,9.241350174,8.655269623,9.16092968,96919504
21-March-2018,9.166540146,10.29329967,9.08082962,9.982000351,131761000
